-294, -172, 1861
-324, -119, 1654
-288, -127, 1342
-259, -58, 1039
-247, 29, 776
-217, 99, 585
-128, 192, 380
-61, 230, 179
-66, 211, 75
-78, 126, -34
-78, 126, -34
-68, 78, -19
-,-,-
-204, -179, 1889
-298, -100, 1900
-392, -83, 1981
-435, -58, 1876
-433, -5, 1689
-368, -53, 1459
-275, -85, 1255
-248, -19, 1188
-263, 23, 985
-351, 134, 813
-415, 241, 712
-415, 241, 712
-328, 246, 444
-193, 238, 177
-12, 103, -92
99, -11, -202
106, 53, -226
-,-,-
-315, -76, 1998
-265, -124, 1922
-197, -162, 1917
-178, -157, 1909
-207, -206, 1849
-295, -154, 1789
-354, -102, 1586
-326, -31, 1198
-345, 46, 946
-367, 93, 710
-363, 153, 591
-344, 224, 434
-317, 279, 248
-257, 236, 64
-257, 236, 64
-159, 32, 38
-,-,-
-221, 53, 1762
-228, 41, 1863
-253, -154, 1877
-320, -147, 1846
-331, -35, 1738
-263, 42, 1527
-196, 33, 1252
-252, 77, 1062
-313, 64, 982
-313, 64, 982
-308, 34, 921
-311, 93, 715
-278, 139, 472
-,-,-
-33, -166, 1755
-48, -99, 1860
-98, -48, 1940
-235, -59, 1986
-344, -157, 1998
-360, -257, 1998
-352, -243, 1816
-368, -144, 1502
-379, 57, 1157
-332, 193, 851
-225, 268, 512
-225, 268, 512
-163, 436, 269
-135, 565, 63
-105, 496, -61
-,-,-
-282, 43, 1936
-242, -83, 1998
-168, -163, 1998
-165, -77, 1998
-176, -124, 1998
-234, -218, 1998
-379, -138, 1961
-453, 72, 1608
-453, 72, 1608
-385, 248, 1157
-290, 329, 784
-196, 347, 469
-103, 331, 226
-26, 294, 54
44, 111, -57
-,-,-
-140, 267, 592
-119, 130, 846
-211, 62, 1383
-211, 62, 1383
-336, 16, 1939
-461, -62, 1998
-594, -114, 1998
-763, -66, 1998
-873, 31, 1998
-907, 145, 1998
-819, 230, 1930
-694, 332, 1439
-556, 349, 838
-484, 518, 334
-360, 597, -63
-96, 487, -382
-96, 487, -382
-,-,-
-329, -32, 1953
-346, 19, 1984
-417, 1, 1998
-417, 1, 1998
-469, -23, 1935
-466, -9, 1866
-417, 41, 1575
-405, 143, 1268
-383, 256, 890
-302, 428, 412
-167, 467, -47
-117, 503, -273
-70, 464, -437
-70, 464, -437
0, 256, -463
-,-,-
-266, -33, 1983
-218, -18, 1872
-176, -24, 1894
-220, 47, 1944
-298, 39, 1963
-405, -44, 1998
-544, -2, 1998
-566, 45, 1915
-525, 125, 1543
-467, 304, 1079
-390, 401, 592
-288, 488, 225
-146, 550, -185
-146, 550, -185
-1, 498, -397
-,-,-
-248, -66, 1921
-327, 97, 1919
-361, 216, 1998
-389, 172, 1998
-450, 207, 1998
-471, 220, 1994
-472, 271, 1751
-415, 211, 1316
-397, 116, 1091
-514, 303, 908
-420, 361, 398
-320, 439, 62
-198, 352, -20
-198, 352, -20
-,-,-
-352, -184, 1963
-384, -65, 1998
-445, -56, 1998
-518, 69, 1998
-553, 149, 1943
-530, 108, 1661
-511, 113, 1360
-433, 118, 1006
-297, 71, 707
-297, 71, 707
-206, 90, 398
-117, 226, 43
-64, 430, -327
-63, 598, -558
-,-,-
-14, 11, 1258
-4, 15, 1560
20, 33, 1814
20, 33, 1814
2, -43, 1991
-69, -63, 1998
-135, -37, 1998
-242, 29, 1998
-371, 78, 1998
-446, -4, 1998
-446, -4, 1998
-500, -88, 1797
-508, -86, 1291
-432, -20, 761
-318, 17, 398
-263, 138, -10
-,-,-
-191, -136, 1913
-131, -273, 1998
-77, -407, 1998
-204, -351, 1998
-345, -244, 1998
-430, -150, 1993
-481, -55, 1794
-510, -10, 1347
-564, 89, 1036
-597, 287, 716
-597, 287, 716
-566, 470, 335
-440, 425, -58
-318, 357, -278
-,-,-
-113, -181, 1837
-231, -126, 1998
-373, -94, 1998
-475, 0, 1998
-475, 0, 1998
-484, -18, 1974
-463, -129, 1770
-406, -185, 1471
-370, -109, 1187
-284, 20, 831
-218, 204, 412
-187, 404, 43
-,-,-
-123, -166, 1650
-182, -51, 1832
-154, -148, 1878
-219, -201, 1994
-353, -168, 1998
-421, -64, 1881
-488, -20, 1688
-528, 0, 1441
-467, 0, 1134
-467, 0, 1134
-360, 93, 718
-255, 180, 382
-167, 266, 135
-,-,-
-82, -127, 1683
-165, -104, 1711
-265, -129, 1850
-323, -203, 1957
-372, -199, 1998
-359, -128, 1987
-348, -161, 1844
-297, -221, 1587
-264, -120, 1297
-227, 118, 832
-122, 285, 408
-,-,-
-400, 87, 1890
-347, 49, 1878
-306, -127, 1895
-329, -175, 1995
-314, -216, 1998
-326, -317, 1998
-405, -327, 1997
-491, -280, 1881
-616, -103, 1617
-679, 117, 1242
-620, 283, 789
-537, 359, 495
-441, 446, 198
-441, 446, 198
-,-,-
-219, 163, 1642
-139, -4, 1631
-76, -117, 1750
-76, -117, 1750
-91, -156, 1858
-157, -252, 1899
-264, -321, 1996
-429, -162, 1998
-469, -18, 1812
-383, 63, 1376
-368, 176, 960
-392, 308, 709
-338, 356, 524
-,-,-
-187, -114, 1943
-158, -140, 1936
-224, -196, 1998
-261, -255, 1998
-311, -166, 1998
-322, -82, 1970
-390, 18, 1747
-476, 86, 1507
-489, 142, 1345
-441, 217, 1076
-427, 334, 794
-,-,-
-153, -98, 1743
-153, -98, 1743
-109, -225, 1714
-30, -320, 1670
-17, -319, 1778
-109, -239, 1925
-254, -185, 1928
-353, -126, 1854
-375, -66, 1702
-353, -29, 1431
-376, 35, 1229
-309, 53, 881
-304, 221, 615
-290, 390, 326
-,-,-
-263, -84, 1768
-218, -84, 1780
-218, -166, 1780
-204, -300, 1876
-187, -419, 1996
-247, -469, 1998
-351, -470, 1998
-544, -318, 1998
-640, -167, 1820
-650, -24, 1541
-615, 150, 1186
-469, 167, 755
-319, 178, 426
-190, 237, 140
-,-,-
-378, 14, 1961
-285, -78, 1819
-233, -120, 1731
-130, -341, 1710
-130, -483, 1921
-219, -417, 1962
-305, -238, 1838
-416, -55, 1755
-421, 4, 1551
-388, -27, 1285
-417, 60, 1083
-425, 202, 828
-381, 306, 536
-346, 288, 384
-346, 288, 384
-290, 223, 177
-,-,-
-112, -257, 1771
-148, -355, 1928
-220, -364, 1998
-315, -350, 1998
-446, -306, 1998
-521, -285, 1998
-577, -211, 1930
-627, -91, 1676
-552, -55, 1299
-406, -90, 977
-290, -107, 713
-260, 1, 460
-235, 160, 304
-235, 160, 304
-238, 297, 171
-,-,-
-114, -341, 1853
-62, -414, 1951
-110, -398, 1998
-173, -355, 1998
-229, -290, 1996
-323, -204, 1953
-484, -76, 1829
-579, 16, 1558
-558, 22, 1261
-520, 24, 936
-520, 24, 936
-453, 89, 605
-350, 162, 286
-306, 213, 89
-235, 328, -175
-,-,-
-150, -240, 1763
-167, -375, 1892
-125, -412, 1974
-149, -422, 1998
-238, -452, 1998
-394, -345, 1998
-445, -214, 1991
-445, -115, 1812
-377, -133, 1438
-340, -69, 1155
-335, 47, 841
-298, 146, 524
-260, 290, 231
-,-,-
-241, -250, 1908
-174, -150, 1719
-152, -60, 1684
-133, -133, 1676
-119, -313, 1774
-139, -458, 1854
-241, -405, 1899
-297, -256, 1682
-293, -100, 1397
-,-,-
-397, -356, 1947
-370, -250, 1928
-373, -203, 1919
-407, -191, 1899
-417, -240, 1800
-442, -183, 1735
-421, -112, 1576
-273, -191, 1210
-186, -218, 1025
-162, -187, 784
-242, 63, 603
-,-,-
-323, -7, 1734
-243, -54, 1595
-165, -115, 1543
-118, -183, 1590
-102, -292, 1671
-184, -317, 1693
-314, -323, 1753
-437, -328, 1777
-455, -402, 1599
-485, -343, 1362
-549, -201, 1141
-610, 36, 905
-536, 200, 602
-438, 324, 285
-393, 378, 63
-,-,-
-247, -343, 1840
-341, -147, 1911
-355, -56, 1836
-347, -24, 1786
-375, -24, 1781
-329, -50, 1723
-241, -109, 1638
-161, -202, 1360
-228, -182, 1280
-353, -96, 1224
-467, 45, 991
-511, 205, 729
-511, 205, 729
-498, 350, 483
-415, 288, 221
-335, 151, 54
-,-,-
-273, -453, 1954
-244, -319, 1962
-203, -415, 1852
-266, -136, 1812
-353, -68, 1773
-388, 49, 1555
-386, 85, 1568
-386, 85, 1568
-325, 65, 1484
-215, -42, 1352
-107, -172, 1209
-55, -165, 1097
-44, -163, 941
-175, -98, 892
-,-,-
-194, -115, 1683
-220, -127, 1771
-282, -216, 1976
-394, -224, 1998
-515, -197, 1998
-600, -148, 1997
-629, -95, 1802
-569, -39, 1489
-503, 19, 1208
-475, 70, 1049
-350, -1, 797
-350, -1, 797
-245, -47, 657
-170, -21, 446
-102, 78, 302
-43, 118, 72
-,-,-
-204, -210, 1853
